y,x1,x2
-1.2039652706110893,-0.6211636698489178,-0.82276271655425059
-0.77819858739297354,1.36172745389637,0.58426291860455115
-0.5347374322273637,-1.2470724691823514,-0.52672184057241
-5.2880700639498928,-1.4676391640882835,0.48597584176579472
0.40095866640921618,-0.034217375303994491,1.3209747490486894
-7.1929687345044409,-1.7925623283467691,-1.53091404320744
-0.38957216348900459,0.24686633725370255,-1.4008437220067083
0.092821407710505399,1.8821353263439038,0.53385375989608963
-0.62044748580435305,-0.98541373526708753,1.2788844148637253
1.1247452664582009,0.72221332731811216,-0.46448048160400179
-3.7247525911878969,-1.6229271710593256,1.9249004234536731
-2.6533888314826504,-1.046345519639833,0.94211204826159001
-0.93672765083869991,-0.46443370656103733,-0.0020702125764053606
-0.024159782951813757,0.42164850641756857,-0.95347484367304858
-1.5530509011359741,0.98807013967983615,0.2908896775345034
0.6852651025702734,0.39918178501283608,0.35704933844749148
-2.8091682005024463,-0.76576444302597668,-0.34981346601495378
0.89002781775908935,0.50576480974612537,0.51571334897103394
-0.014036296195005599,0.63941903407728162,-1.3183458482274575
0.8184928789438326,0.57473135990524282,0.43270647546596691
-1.4134844373733308,-0.093029482182901191,-0.282476328820357
-1.7653659071428862,1.1121194887545705,-1.4457300630076027
-1.7585524198802598,-1.1240635199415112,0.016632987422156315
-5.2244971458941727,-1.612780453184437,-0.0082792132027801977
-0.27399371258578731,-0.88687482361357839,1.2884046304130334
-2.5553088654226923,-1.442018998289873,-0.09690985313322914
1.7922593848953241,1.1980056750241803,0.49945811314736338
-1.131564271533569,0.65307971036612233,-1.4522913755728657
-0.57901593655183681,1.9096938159767243,-1.8272274536291294e-05
-1.699503449051436,-0.53643675700253501,-0.21237079717551061
2.5436260903798211,1.2382034075616253,0.88508144198945526
-0.47490347261432198,0.2257298689833207,-0.4770136733732861
-0.38204849222131942,-1.9418964632895914,-1.6921918602237036
3.2952461439615419,1.5690220549561369,1.0675795340247021
-1.4114975140970201,-0.51073644886799263,-0.97681241943631925
0.89458456197348935,0.63731079573198013,1.2703471324198405
-0.91948337351249632,0.36950232462040766,-0.6169476633926062
-2.2540079689588026,-1.5231329450704507,0.96810560234116128
1.671926299138206,0.90558146687625474,-0.21693100502572557
-1.2043216276210875,-0.67257795310432611,-0.89629389029620721
-0.47791137484386598,-0.14333448575289331,0.40131213235174223
-0.58440453633425515,-0.83813399019820389,-0.24167503728332637
-0.11097611394460305,-1.9921151549440164,-0.81732190380253367
1.0802087734471579,0.78957087391589731,-0.78572596250861171
1.7002662505206023,1.9296551463469083,1.215780222047792
-1.1991678461650783,-1.4527130412798321,-0.59640195624921044
3.1509078226878153,1.4994455765190469,1.6816330210724986
1.9806620364324996,1.8423530012251224,0.90067606072750417
2.3399713371346058,-1.9534586451014144,1.1414269755430499
-2.2165389508810827,0.47794480179862964,-1.6339245310588955
0.88687095023781759,0.77976844958404801,1.0022152897979926
-1.9965581891220106,1.5542309384168242,-1.1660270405954394
-1.5732608677257969,-0.28932347941776904,-1.6844003013596349
-1.6814523739226401,-0.53905121739622652,0.6003555148584625
-2.2937779437503636,0.97258898539382832,-0.49844767685599994
0.58887557864769369,1.8462302793591525,-2.4835092113102544
-1.2087791704147146,-0.2415480231263496,-0.35499901187874794
2.4524744057009258,1.8798870989928931,0.41510371692052844
-3.2982606609956546,-1.5458973341846907,1.1896571819080417
-0.72206285986491681,0.17895087588244873,0.081402420311680629
-3.6792485887372912,-1.7072344244859234,-0.1365981413702195
1.1204984491111718,1.6750536865090067,0.7213339282057194
-4.9583448103370111,-1.7685586350456526,0.54126580224189325
-2.6802428640466909,-1.3450430340844091,0.97276135811857845
0.92721612894064032,0.29870235291197256,0.71493461071354647
-0.47530354452985241,-0.56718648696718521,1.5200126842283801
-0.17232003944213861,0.89136293574741465,-1.5927884835068133
0.92954495448300822,0.95650182941070439,0.64456899740705098
-1.3417831057914893,-0.43373893574730005,-0.93442674055604125
-2.638977830412685,-1.1362250635500235,0.61847264465648821
0.0087640234312262866,-0.71157703898005797,0.43649437047704309
-0.2400333645429904,-0.79872405545306524,0.76407033569148342
-1.0683155658723118,-0.11102126782414778,-0.1973697072867808
-1.9245086481371172,-0.66624139242412195,0.48824744440736767
-1.7741852383253045,0.73432052239842482,-0.10558769028529209
1.3366315767980073,1.0033462352922182,0.38759728502812812
-1.1045099566817864,-0.41211789182843006,0.1496661859938038
-0.68053076756299691,0.56058483568158435,-1.8240285834752987
-0.6808831641954789,-0.54150175753195873,0.56264350994118795
-0.24941413797977852,0.87421149995563319,0.92956434058387649
-3.3520176305235241,-1.2313497141095064,-0.96139757259367165
0.45503276051908553,0.20519491079964158,-0.13746914698807525
-0.8347144161418858,-1.8559640465751177,-1.2032924134370426
-1.6066029995407269,0.55460638813224117,-1.4722330433318049
-2.4331707462956444,-1.8997291222008794,1.8516227869615802
1.4752270828098615,0.62359838242332932,-1.1027525341410183
-1.701169353602525,-1.8476038841793794,1.6994197666971065
-0.3752458710268527,0.0928561420289582,1.072748025401761
-2.4165087195298267,-0.68219187725169528,-0.53797209097891441
-2.7073736942996245,1.1125706215175026,-0.78106412685582061
-1.4655578112661347,0.10000178413569216,-0.69219129022662051
-0.710131975712471,-0.58867372820577524,-1.1091746157453051
-4.6725833204692453,-1.1451902363854853,-0.22210948228435154
-3.1037467493910356,-1.873319705645673,1.5937821406103085
-2.6554712577343338,-1.2940257918186644,0.31398669192134243
2.2224663550629695,0.61740074337742223,0.51370196962452852
0.29754125685084554,-0.33860715087461246,0.60341015390227659
-0.18546572073405043,-1.7370451005044694,-0.86260660872205142
-2.8810378186326417,-1.6904380317275032,0.44668657246811944
-2.5203388169635046,0.51251936967581058,-1.123430913727006
-2.0029298256108534,-0.2567136923650617,0.11773570011137113
-0.15902157792845495,1.0207581262508669,1.3295997146893097
1.2981919627990646,1.4032050409564891,-2.1850480006770425
0.71364158073323303,1.1907365480885801,-0.018305799502477346
0.43271174661983897,0.40570163624779232,1.8180883042835685
-0.96770932929496523,0.67422939912753455,-0.27962838726475558
0.13785581737579711,1.0521865462322455,-0.4581923284416613
-3.1440600219468235,-1.7833191491957465,0.87753471743301004
-0.72868514301610932,0.9495789313164904,0.27425932453156138
-3.5906117400656479,-1.523273940594112,-2.2080287659354063
-1.5070775099030553,-0.77007790477005367,1.9617534121511102
-0.90245947697246209,0.58471240198545571,-0.31702571603572127
1.1784039403811974,1.5409792785258647,-0.122465810479085
1.0030125588680905,0.54000669306484239,1.1390668408111075
-5.6413948830050593,-1.9763002013378128,0.5122817708450349
0.16514850072683207,-0.038324534105130592,-0.14569100893888356
-0.80014966727896963,1.0176114593449919,0.56668571033542958
0.27473797863256044,0.69025019763817363,-0.88932958964536057
2.5393453440643965,1.5160534927410771,0.56951445096071263
-0.28482317194869866,-1.2336490735731815,-0.049585888536135041
-0.76645638468222033,-0.87363829033625073,-0.88957990511061946
-0.97902724043915246,-1.3647600678883207,-0.38190704134273296
1.636346827260643,0.98674759649263777,0.34010233367664211
-2.7878538340149897,-1.0656678224780434,0.4239111412896156
-1.4618801364651897,-1.3956149988498723,0.59488124303498879
-0.43094905906586523,0.071347311771070121,2.1506819770634213
-1.9629001104270127,-0.77250616175940845,-0.083121003416744582
4.9759524946948401,1.9592943446001962,0.69109651893850432
0.90618214033999411,0.56518825301323261,0.60846895844929494
-0.39943973669455568,-0.69237119829675864,-1.1756246002557251
-0.92220497985373151,0.13165743536797514,-1.2035846847292433
0.19735985354626884,-1.7298074605161426,-0.42892395058983301
-2.5754898532341604,-1.3883715420385436,-0.42638048146520224
-0.58875438740381414,0.30506004911736539,0.66424204561770483
1.0118960671724915,1.0450629998195469,-0.55984841639136163
-2.3648575028438881,-1.457625370717945,-0.69723077693112112
