entity,period,y,x1,x2
1,1,0.35359573554590784,0.76164173773694277,1.2333794360377028
1,2,-0.95220807061008206,-0.36731853479818777,-0.9889661236939481
1,3,1.1267420820625151,0.20578728581116371,-0.42127126388048847
1,4,-0.9981666202536732,1.3080917093589906,1.4883741241119075
1,5,-0.079368363546605272,-0.11543443139229186,-1.2011573905682336
1,6,-1.0862588165456304,2.1744716945857312,2.4849963807887256
1,7,0.46140995657956341,0.8246179415641689,-0.37949623713378899
1,8,0.42025592494055869,0.21453053615022119,-0.50540935817288934
2,1,1.5691079774979273,-0.36919973569759507,-0.75220006788377525
2,2,-1.0995159199788076,-0.81073314940967001,1.2671885884018521
2,3,-0.40187015721367003,-1.6551459687429235,0.27714763111660629
2,4,-0.90510363025322627,-0.26435189304333445,0.78639980871551107
2,5,1.9140208953640319,1.5654505526951008,0.045848101192286071
2,6,4.1671605641631047,2.9810908627992192,-0.82394159201177575
2,7,-0.42020565340389426,-0.55857222719386079,-0.47023037946533275
2,8,-1.5752979145139203,-0.51114370312472468,1.1166916696128588
3,1,0.83678103988910757,0.48068112500862625,-0.9236856373615443
3,2,-1.0485456319700279,-0.88481953314485984,1.0515633062140768
3,3,0.31442878645194366,0.25790979786014645,-0.87953638262308498
3,4,-2.5317304717049254,-1.2443200413884805,1.7303243273323035
3,5,-1.9838511544854289,-0.17905877469271217,0.64685930355997434
3,6,1.9298192519537976,1.689812196528276,-0.012958370851544283
3,7,-0.61659997829880164,-0.43467164100351213,-0.32388340221251116
3,8,0.77016177331673319,1.1266034332950727,-0.68752497000902302
4,1,4.2638871332224699,2.8851796684641413,0.28240927399303578
4,2,-3.3696602082502274,-2.0947231069678924,0.94062037792008357
4,3,0.62949913912816646,-0.68920167086960049,-0.090280211400898605
4,4,1.2932052120870314,0.038402483823633753,-0.53084899169641475
4,5,0.66340588079793661,-0.21061135431149969,-0.66501075910374441
4,6,1.1643697877900379,0.92259912038799363,0.28228929343788611
4,7,1.1662989740661507,0.50464654833680866,-0.52145408697222351
4,8,2.7127040372952083,1.1049053221391385,-0.093583309658192337
5,1,-3.1274397709254873,-0.29106909423392119,1.6229561811999678
5,2,-1.3474243086700692,-0.27674109144455228,0.93878076523748499
5,3,-2.0061164534980631,-0.37627941544780807,0.92762417676984799
5,4,-1.8197834736315617,-0.38851022650265454,0.56955036141399051
5,5,-0.75308542781121401,0.82653624165968187,2.4331735734415725
5,6,2.1322251418269023,1.0167314709926951,-0.99248933486241786
5,7,-1.6607277743227502,-1.3449833428891125,-0.62773846840211112
5,8,-3.0215241047818,-0.63635125225213141,0.98916993283406718
6,1,1.9328531095003689,0.61341162255086779,-1.0226573839737261
6,2,1.9701343342730491,-0.45072153670122678,-0.55979601786283872
6,3,-0.88206642296974036,-1.4946823267039817,0.27769322869727897
6,4,2.097129275942228,0.37430999161700879,0.35284046308083961
6,5,3.3819832209432281,0.12349763311269482,-2.158317838784753
6,6,-2.2565551228157945,-1.6919064002317961,1.3316032162214446
6,7,0.39997161531530501,0.5009230682909207,1.472646425438275
6,8,-0.33989200482350118,-1.5228639971224978,-0.59350626286314934
7,1,-0.20966473052171047,-1.4457163774347346,-0.40726814201231443
7,2,-0.47917088928747265,-1.3264158548535949,0.2205241907187093
7,3,5.3707642342476465,1.2984515822880012,-2.7011988874285371
7,4,0.63605989145230424,-0.4890262021370595,1.7895240811219573
7,5,0.87869075624124471,-0.4120100476713055,0.11581350108540192
7,6,2.4884982985736022,0.91589343070871387,-0.39785421140022736
7,7,-1.6659762334273296,-0.73856612194299331,2.1708646951795347
7,8,0.76794422892494685,-0.66853613621214203,1.0262962502026181
8,1,0.094368532865544363,-0.76073983287035007,-2.8764649892096936
8,2,0.58064408093943853,1.8695222367675917,0.2061230765116544
8,3,-0.83981775601596209,-0.47827989870464416,-1.07011186573218
8,4,-1.6520566848359124,-0.34671090923694919,0.57527679259478559
8,5,-2.1227190066315633,0.27958543698920574,1.8330108689295634
8,6,-0.12215290901551379,1.0500049980445372,-0.71246085848259599
8,7,0.56468760391160211,0.42037019356234706,-0.38173982797481343
8,8,-1.5007667583790769,0.52113057679898556,-0.40432814353502167
9,1,2.0541721773573811,-1.0276155194752794,0.44735450746596439
9,2,0.39638552864802612,-1.2901082604621419,-0.26135939489415433
9,3,5.9555013133051293,2.0420635661121622,-1.2177821604439825
9,4,2.9435336269372749,1.7766200033074384,0.77831889513662489
9,5,0.76212586293346418,-0.079723731638204884,-0.70233024471714989
9,6,0.26101765020150047,0.52037655058267973,-0.58902283804015587
9,7,0.45464207125817169,-0.16310609257739303,0.39371745721115486
9,8,0.81518677364904324,-0.44265699695761035,0.49767540491788015
10,1,4.2097886192572993,1.2117686895426765,-1.7230556505143764
10,2,3.712009382536015,1.0579732180080654,0.5219356342916972
10,3,-1.7410633939622211,-1.8110785229334969,1.194576303183476
10,4,3.5458450626591689,0.81685442203670811,-1.0166723547291079
10,5,1.4926499548975991,0.72031971177673004,-1.1471234453413754
10,6,0.82659230049904231,-0.77598949310302057,0.4722953517568117
10,7,-1.715973983224929,-1.2199095458679536,0.65106776807694433
10,8,-0.88659038844132843,-1.6099695583038318,0.60330168404539863
11,1,-1.3714467446753584,-1.9931756975655868,0.98486023223331787
11,2,3.8665902582445191,0.1272885971404267,-1.3641684788894941
11,3,3.7502162986823029,0.24622483626221911,-1.1084091870333597
11,4,2.4063883739296918,-0.76052676933195296,-1.1007570348061133
11,5,3.181495382439202,-0.62994028926870782,-1.2728027120221501
11,6,0.05035554853374391,-1.8447819689922267,0.90315834663652605
11,7,2.8023773225013247,0.09846818477331,-0.85338326027591982
11,8,2.7970404807168672,-0.56073700831099005,-0.094348278474185365
12,1,-1.4035770212275405,0.0067226028249111856,-2.2163422449408881
12,2,-3.4804687142145689,-0.59486606398139097,0.030037269917082176
12,3,-4.2333821325673879,-2.1826212090008976,-0.81368829759627859
12,4,-3.5616586371877021,-1.625984180681713,0.056765565316641509
12,5,-3.2162813144164235,-0.15746029667886885,-0.35747055016936086
12,6,-3.4110904688244057,-0.26060329238150121,0.7395548711904919
12,7,-2.0326231011302771,0.38630346917593061,-0.31404092723525767
12,8,-3.7945777948385362,-0.77678732292760388,-0.46114437068905978
13,1,0.61784072444794025,-1.5616391604026723,-0.69749561598460408
13,2,1.8447283801583889,0.4426757438060917,0.51077277358108009
13,3,1.3944583740232637,0.048429282883550889,0.036861931468633979
13,4,3.6789049342665958,0.84722793788324813,0.69281470217888397
13,5,3.1557894504073847,0.081598811869253482,-2.2522951582945168
13,6,3.3999331046677472,0.58409142954175841,-1.3663393984898762
13,7,1.7435660729220535,0.69033550629268292,2.1524790629561901
13,8,1.5200355908015697,0.94328480920921054,2.7787777089189687
14,1,-4.9355695484431248,-1.4831185323901845,0.71534183689703557
14,2,-4.1644944543533464,-1.502080017719106,0.36661123592986045
14,3,-0.33991269089557041,0.97489205789435929,-0.91104998168691831
14,4,-1.0033997383586932,0.03120655777620239,0.49882398745406709
14,5,-1.3803212864208025,0.67443577622584117,-0.16170341229464633
14,6,-1.8939785941026241,-0.18532452820241316,0.048073156701211567
14,7,-4.1913668087086524,-2.303070812114866,0.1854108096706969
14,8,-1.1581051071794637,0.038450640917211412,-0.51310023050152598
15,1,-0.69526953451149653,-0.67045171353473065,-1.4073298367612432
15,2,1.2814616081772838,1.6073576006445034,-0.39481287530666098
15,3,-4.0562337143897862,-1.6590636613251211,1.8825477826045851
15,4,-2.1827738937591268,0.10106766280601792,0.47951242298917318
15,5,-0.41456728179205821,0.18876061952262158,-0.93376626807406171
15,6,-4.334805043591329,-2.4933248069081761,-0.013714683552013981
15,7,0.79309301369124918,1.6774605397592204,-0.065212653358226347
15,8,-2.056582293820739,-0.80169112098513151,1.2937896806137104
16,1,-2.2099277007417282,-1.0345604793199317,-0.57331491077420982
16,2,-2.1697908133991612,-0.31639551150797257,2.6110864486679284
16,3,2.9910386396612285,1.1201308756631556,-0.79886149434661324
16,4,0.87139094937371198,1.7652434245032511,-0.037899239296445925
16,5,-0.43159411285153337,-0.85018446040056705,-1.3285271017805909
16,6,-0.47869815516690983,-1.0350466376622045,0.4289263611093187
16,7,0.13723144718389993,-0.30444603497634126,-0.28805709507857069
16,8,-0.43812818657115438,-0.79305028703837943,-0.73698776044368086
17,1,3.7159854387475244,1.8115132865564008,-1.6383547735058785
17,2,-0.075630967451410069,0.55494823331961507,0.17192574625269869
17,3,0.057639469911412222,0.80577335245435622,0.51784217379751274
17,4,0.18818168113067058,1.1758368201891813,-0.85895691874497193
17,5,-0.66797128219617996,0.93809325440045221,0.44473099090199159
17,6,-1.3933610900783595,-0.26917907726755302,-1.2059821251389171
17,7,-1.1769575234858562,0.016293012023802893,1.050497127949086
17,8,-1.3727971142450537,0.87744198301022569,-0.6826046152575711
18,1,-1.8701719814625182,-0.65290807879841717,0.38573469271334843
18,2,-1.2388939094970903,-1.0284725156476429,-1.4167754945761684
18,3,-0.077606209017792915,-0.64648470081125298,-0.70077474305059884
18,4,-1.924385524467757,-1.0461330870192993,-1.028618664650536
18,5,-0.19170455881774434,0.67091567253612672,0.38510923609922737
18,6,-0.63100513277006143,0.21322868193222969,0.6015915258973672
18,7,-3.3140695554660935,-1.2495613808198858,0.63103059449213139
18,8,-2.8810004260306794,-0.77292044612207944,1.3470303987703378
19,1,0.38427768723866684,2.105088879012218,0.32974891291064207
19,2,-3.489597658051709,-0.98524785599600051,0.90048058909125928
19,3,-1.0574496191842249,-1.2977553803110751,-1.8830215710598388
19,4,-2.5964200992894475,-0.64204836702226686,0.7412767737941991
19,5,-1.8262381377480348,-0.37198903203288602,0.39404617089856875
19,6,-1.5158838769560226,0.69275833769446449,-1.4866948998012184
19,7,-2.7030168764059712,0.44689635562754076,-0.44986608352400731
19,8,-3.7119664397727328,-0.79494847017421977,0.079422407930382757
20,1,-4.8742516336900223,-1.785626632621143,0.30611152794678592
20,2,-0.72377863284221755,1.3940798274828687,-0.59613993079514049
20,3,-5.1064745702112129,-1.9988020395148156,0.077901991256568728
20,4,-0.037382207950493629,0.11645901443955096,-1.6706399597726251
20,5,1.4510578437156063,0.36555034830828098,-0.49803994881355729
20,6,-1.1847083280782904,0.51654087945821481,-0.083754905593288589
20,7,-0.21256172211472135,2.2630028471517138,1.3077360464284165
20,8,-3.6155204849816416,-0.91398284034771426,-0.67479357127937512
21,1,2.9950606912171236,0.66336277309329916,-0.45341922692832598
21,2,0.23517922112911616,-0.23661684839412958,-0.25292273598927761
21,3,1.7931950237436967,-0.35576183748859386,0.38035039763632972
21,4,1.8003227665683408,0.29844841012473655,0.5038954340770504
21,5,-0.20654783071921473,-2.4640324082401519,-1.2936331403111594
21,6,2.2940090279448331,-0.95093771938078786,-1.6975898263432669
21,7,1.0512454925529042,-0.13466115853555138,-0.67639973715659651
21,8,4.9980812210015886,1.1087574348474238,0.2069062066405139
22,1,-1.1277619148640325,0.35760336439714868,0.550819709986204
22,2,-1.6552467912321855,-0.43516655738542143,-0.52474127836772466
22,3,1.5532227507902627,0.69581825570522748,1.3477613318383856
22,4,-0.58296109236678784,-0.0753729325676189,1.2050685127154943
22,5,0.94792738357017592,-0.28252485320398074,0.62686642790639702
22,6,3.6578834140803451,1.7911190131941708,-0.93666404306902029
22,7,0.35389230948171357,-0.94301310913841541,-1.5005586619874305
22,8,-0.78666774915554816,-0.52360511194001891,1.1470714937850333
23,1,0.91526237053401138,0.56066877279694238,0.40824412050052872
23,2,0.61891619925003449,-0.69698419470630013,-0.29609303076689536
23,3,-1.0272613579223007,-1.2904905177980419,-0.64226442234988979
23,4,-0.48027981832997146,0.87011217825106657,0.80537332742242851
23,5,-0.17384281378918343,0.87061102153596559,0.29094927789328423
23,6,-0.21156713235741187,-0.17676428496233884,1.2340943021614494
23,7,-0.47121594863316607,-0.88781813457061487,-0.59854654827753784
23,8,0.82090516962260285,0.31252621156535809,0.67564161379032617
24,1,2.3944063037580272,1.2898896523953405,-0.99166574324700174
24,2,0.57311725775595868,0.19906156780376355,0.23376136485307369
24,3,-1.8103483490835806,-0.96963905364033165,0.54832457023295
24,4,1.5537119874739196,1.6327760458422391,1.2816368060536552
24,5,0.16523916698572233,-0.95990128669239771,0.051302338204986996
24,6,0.034048805790490522,-0.17094106172381887,1.0146560421868278
24,7,-0.47902168840420278,-0.52409253911716513,0.69055451703450532
24,8,0.39551080482261458,-0.33755975501502511,-1.8572398661984495
25,1,1.867815361455597,-0.5687807326879547,0.84874834160215529
25,2,2.7389687942745669,0.11302468781105633,1.4466227206638305
25,3,3.0648312877134911,0.49164700564373631,1.0455998112067943
25,4,3.7842341417174525,0.40302279869458113,-0.8138725696520106
25,5,4.4803898483623925,0.038094530435681444,-0.21742599668009249
25,6,1.5481999926598047,0.72167229113147902,1.0908865083740857
25,7,0.7390529042379721,-1.069282736870973,0.67195972127819426
25,8,4.2586476862204199,1.8547723743055498,0.95083187346131426
26,1,3.3075419689804564,0.84640958271687949,-0.84972681727046595
26,2,3.4808651000685646,-0.58368227798481342,-0.84224583354355942
26,3,2.526102684750581,0.13287389517611253,0.13085792806934821
26,4,1.7290495921471134,-1.2871180063660423,0.24661001007776456
26,5,1.5116407615510803,0.40178041483462629,0.42602686401138523
26,6,2.1690718446081552,0.35903093601363512,-1.2357374831110748
26,7,2.2915217108252492,-0.24503136770642786,-1.0643762126584442
26,8,3.7256274215639538,0.75854647040137091,-0.44644335440826721
27,1,-0.40728946380107256,1.0926142690587621,-0.97181061135749691
27,2,-2.5835293515694207,0.39650531830652241,0.70634391745150904
27,3,-1.338350397573713,1.2422954211770061,-0.16443715801423886
27,4,-5.7856982095476575,-0.9754818805791835,1.3819815276574765
27,5,-1.3236146236251132,0.066516818319361043,-0.54471794413499941
27,6,-1.118862806573216,1.7094460201796697,0.70963273857316167
27,7,-4.5033755322494065,-0.71886584438403667,0.18066679196701263
27,8,-5.1926771685338053,-1.4564470168991543,0.84784153920489591
28,1,1.3719628051127737,0.019226591127387983,-0.11760590529623556
28,2,1.0202402782190008,0.21655556613475688,-0.27991001738930832
28,3,2.4305308251881246,1.3751405598137361,1.7362518967817961
28,4,2.4846178073051131,0.04390686617146429,-1.2053602063722293
28,5,2.9555751073555019,0.86246618521862151,-0.28819127364633657
28,6,0.74445088988773533,-0.96340273130637777,-0.82362188556367955
28,7,4.195997413619212,0.99700764651555618,-2.4142281315222345
28,8,1.1043323558356557,1.8153671715923938,1.2589161300914904
29,1,2.4327059325740632,2.1101733015983504,0.82010602917687359
29,2,1.3821647339071901,0.17974376373296064,-2.4935260342655545
29,3,0.19956450249061641,0.73388164933283728,-0.066069377791969391
29,4,0.79933347018622314,0.33925251278095059,-0.077551563775502722
