y,d,w,z1,z2
0.91557837420087762,0.95603122431511578,-0.26737172488111965,0.45631866668808979,2.2745369596890841
-0.25868808277022914,-1.4653862030978084,-0.17029221285796167,-0.50945740273930529,-1.4250063371949335
0.4945041016086007,-1.2282449240313293,1.01422452955846,-1.2009246969245748,-1.6603315835912744
-0.54160878985697725,-1.944496487019006,0.1733620210745237,-1.1897581385346858,-0.5925947404919919
0.96521033168324943,-0.010295124881145923,0.38785741643545135,0.69875070524353911,-0.088181252840563829
0.9629751673338568,-1.3200560143621818,0.56118572387163268,-1.6896724171542912,0.43129672503690936
-0.36902978509439199,0.28017360555467496,-0.59028547184449376,1.1228562199511696,-1.3577266778111499
-9.4356293560899331,-3.3583080171590831,-0.20719954079621017,0.49194022466374332,-0.20431881298099841
6.7559537975204895,2.4994694980264756,0.65734147463230241,0.67431268617558049,-0.09177690945096692
9.3935772203272698,3.6708924655688628,1.0467573008510656,0.73369684369889077,0.42302565494569955
0.7435640960649641,-0.75179598101176137,0.28527952614082269,-1.282966483479191,1.1647785384187743
7.5375533499705512,1.3447766948972011,-0.32569927186484054,-0.19407204471932096,-0.53160178682281256
2.9890708206217735,1.1943028981458945,-0.47095833327663739,1.4003461076726786,1.3508664479181283
2.9919802619341853,1.3654440676551474,-0.33861114810813842,0.74354347398730758,0.395933502375799
7.5653823151685451,2.153550147641532,0.16322873269911109,-0.50154183240548267,1.404606950624874
9.2148456341213993,2.4602776424783461,0.62888630116128763,1.3224704967517107,-0.078713906518801502
0.66891396631053301,-1.0325828288112706,1.5073923162134586,-0.12360064580117935,0.16021460945039123
3.2683783848861241,0.45297171550111132,-0.72612330512231393,-0.39108739290533423,-0.34207119486851179
4.2935531572487609,1.3690870496883933,-0.84701500833826726,0.43818591463370588,-0.25370303103495084
-1.4527281685570745,-1.5480691844150725,-0.81089600391812156,0.043548530742171798,0.36004711597948147
8.9640003902898897,3.7539341813924905,2.0324799436464658,1.2090719917906003,0.78038638366493318
4.5910575590291192,1.5294855676845553,-0.38088023973746898,1.4524916648113728,0.22439159915374352
4.8938690808734409,1.7320117190747808,1.384804544906395,2.3209094871870684,1.1617018301250439
9.3321606240944526,1.8219892834206757,-1.1460038277495881,1.3829413742600087,-1.0387545789748902
